begin 
comment This RuNNer input has been created automatically by fhiaims2runner 
comment relativistic  atomic zora scalar 
atom    -7.659119727    0.122834137   -2.882135845   O   -0.401745140    0.000000000   -0.004979510    0.050408586   -0.034625182 
atom    -8.629834630    1.842130327   -3.614707366   H    0.051513380    0.000000000    0.036204169   -0.062698309    0.024299929 
atom    -5.797341910    0.623934903   -2.791712414   H    0.038503380    0.000000000   -0.044702705   -0.013995377   -0.004469651 
atom    -8.658275020   -0.484592112    1.775356828   O   -0.310706960    0.000000000   -0.012785520   -0.038009619   -0.008138351 
atom    -8.220047357    0.890231435    2.842791731   H    0.066369060    0.000000000   -0.005931213    0.013366830    0.018862183 
atom   -10.192941114   -1.373096336    2.320716887   H    0.119781370    0.000000000    0.011859195    0.013632361    0.003790141 
atom   -10.002626720    4.142526981   -4.400795953   O   -0.204084870    0.000000000   -0.003340445    0.014508985    0.041039004 
atom    -9.126058011    5.647751131   -3.730037398   H    0.112212740    0.000000000   -0.004924645   -0.004634762   -0.002649827 
atom   -10.258514637    4.400493597   -6.113587703   H    0.157354280    0.000000000   -0.005706204    0.006505760   -0.046289142 
atom    -3.110225879    1.644400645   -2.838842202   O   -0.185111900    0.000000000    0.060490831    0.010498978    0.028213842 
atom    -2.964773601    2.837859544   -1.362589455   H    0.156836990    0.000000000   -0.002558786   -0.019867121   -0.021083864 
atom    -1.557951309    0.533318719   -2.603514514   H    0.168610760    0.000000000   -0.029060890    0.018726062   -0.005315639 
atom    -7.216640179    3.826678030    4.134703511   O   -0.215515330    0.000000000   -0.022319700    0.038146979    0.034937262 
atom    -6.974755139    3.706434709    6.051188922   H    0.162922850    0.000000000   -0.008112928    0.006370979   -0.041006969 
atom    -8.591624353    5.199205559    3.865190664   H    0.165094740    0.000000000    0.034094732   -0.035381542    0.010521878 
atom    -7.684782218    8.046986169   -1.700875133   O   -0.212595880    0.000000000    0.024567558    0.028875848   -0.009315696 
atom    -6.092687324    7.326225441   -1.076091742   H    0.161075460    0.000000000   -0.009020295   -0.000103199   -0.001189877 
atom    -7.062759719    9.668844262   -2.499579536   H    0.169503060    0.000000000   -0.013773644   -0.026351439    0.012419959 
energy   -459.27343991 
charge      0.00000000 
end 
