begin 
comment This RuNNer input has been created automatically by fhiaims2runner 
comment relativistic  atomic zora scalar 
atom    -7.659119727    0.122834137   -2.882135845   O   -0.122214680    0.000000000   -0.001317565    0.016313506   -0.013964051 
atom    -8.629834630    1.842130327   -3.614707366   H    0.017880510    0.000000000    0.003718059   -0.011223936    0.003334810 
atom    -5.797341910    0.623934903   -2.791712414   H    0.100222180    0.000000000   -0.000458439   -0.002302328    0.001890920 
atom    -8.258786758   -0.092906532   -1.081441559   H    0.061207450    0.000000000   -0.001697504   -0.002166174    0.009323494 
atom    -3.732890885    5.400915006    0.856310837   O   -0.315501990    0.000000000    0.014737656    0.005616072   -0.031503101 
atom    -2.312175321    6.379434480    1.485775081   H    0.143737990    0.000000000   -0.007298139   -0.003941228    0.007616590 
atom    -4.795219747    4.852743033    2.184751038   H    0.114663620    0.000000000   -0.007684069   -0.002295912    0.023301337 
energy   -153.58031054 
charge      0.00000000 
end 
