begin 
comment This RuNNer input has been created automatically by fhiaims2runner 
comment relativistic  atomic zora scalar 
atom    -7.659119727    0.122834137   -2.882135845   O   -0.154657500    0.000000000   -0.019836852    0.025000156   -0.024571313 
atom    -8.629834630    1.842130327   -3.614707366   H    0.121229020    0.000000000    0.007538578   -0.019035788    0.005847268 
atom    -5.797341910    0.623934903   -2.791712414   H    0.108674170    0.000000000    0.008521937   -0.002659227   -0.001111349 
atom    -8.258786758   -0.092906532   -1.081441559   H    0.109446530    0.000000000   -0.000766806   -0.003414605    0.012439533 
atom    -8.658275020   -0.484592112    1.775356828   O   -0.238729960    0.000000000   -0.012809980   -0.042167298   -0.027217787 
atom    -8.220047357    0.890231435    2.842791731   H    0.083609230    0.000000000    0.000967811    0.027431322    0.025478839 
atom   -10.192941114   -1.373096336    2.320716887   H    0.126255960    0.000000000    0.007449610    0.009897683    0.003608037 
atom   -10.002626720    4.142526981   -4.400795953   O   -0.208819210    0.000000000    0.006387518   -0.015631966    0.047912283 
atom    -9.126058011    5.647751131   -3.730037398   H    0.107371220    0.000000000    0.002299681    0.008090675    0.005576333 
atom   -10.258514637    4.400493597   -6.113587703   H    0.141308120    0.000000000   -0.006441699    0.006501883   -0.049945038 
atom    -3.110225879    1.644400645   -2.838842202   O   -0.229681490    0.000000000    0.035734584   -0.009189682    0.015884965 
atom    -2.964773601    2.837859544   -1.362589455   H    0.094720610    0.000000000   -0.004258362   -0.001633881   -0.009103951 
atom    -1.557951309    0.533318719   -2.603514514   H    0.122897380    0.000000000   -0.027428546    0.014544061   -0.006460986 
atom    -7.216640179    3.826678030    4.134703511   O   -0.206048280    0.000000000   -0.021639182    0.019682075    0.023449969 
atom    -6.974755139    3.706434709    6.051188922   H    0.065426430    0.000000000   -0.003910801    0.004215754   -0.024261319 
atom    -8.591624353    5.199205559    3.865190664   H    0.086144520    0.000000000    0.021534374   -0.022291897    0.007563745 
atom    -3.732890885    5.400915006    0.856310837   O   -0.234628390    0.000000000    0.028086359    0.010138039   -0.047885648 
atom    -2.312175321    6.379434480    1.485775081   H    0.103649080    0.000000000   -0.000270134    0.000356422    0.007404104 
atom    -4.795219747    4.852743033    2.184751038   H    0.081109320    0.000000000   -0.019207752   -0.009409483    0.037713102 
atom    -7.684782218    8.046986169   -1.700875133   O   -0.270079100    0.000000000    0.009074875    0.026273007   -0.017675658 
atom    -6.092687324    7.326225441   -1.076091742   H    0.085466030    0.000000000    0.001842039   -0.004698702    0.005474423 
atom    -7.062759719    9.668844262   -2.499579536   H    0.105352280    0.000000000   -0.012867253   -0.021998549    0.009880448 
energy   -536.41933342 
charge      0.00000000 
end 
