begin 
comment This RuNNer input has been created automatically by fhiaims2runner 
comment relativistic  atomic zora scalar 
atom    -7.659119727    0.122834137   -2.882135845   O   -0.127095480    0.000000000    0.005100876    0.026098691   -0.034318971 
atom    -8.629834630    1.842130327   -3.614707366   H    0.024459340    0.000000000    0.008181595   -0.018438901    0.007352618 
atom    -5.797341910    0.623934903   -2.791712414   H    0.115468060    0.000000000   -0.007822105   -0.003639778    0.001229500 
atom    -8.258786758   -0.092906532   -1.081441559   H    0.091518840    0.000000000   -0.002767174   -0.002213696    0.022231904 
atom    -8.658275020   -0.484592112    1.775356828   O   -0.230815620    0.000000000   -0.004053988   -0.030044352   -0.023939069 
atom    -8.220047357    0.890231435    2.842791731   H    0.104432180    0.000000000   -0.000949810    0.020349655    0.022125185 
atom   -10.192941114   -1.373096336    2.320716887   H    0.118536080    0.000000000    0.002137339    0.007895673    0.005986555 
atom    -3.732890885    5.400915006    0.856310837   O   -0.324240340    0.000000000    0.014944007    0.005561861   -0.033597335 
atom    -2.312175321    6.379434480    1.485775081   H    0.134060850    0.000000000   -0.006339810   -0.003351908    0.008062247 
atom    -4.795219747    4.852743033    2.184751038   H    0.093663340    0.000000000   -0.008430931   -0.002217243    0.024867364 
energy   -230.14267564 
charge      0.00000000 
end 
